Gene Symbol	SO:0001619|non-coding_transcript_variant	SO:0001575|splice_donor_variant	SO:0001822|inframe_deletion	SO:0001587|nonsense	SO:0001627|intron_variant	SO:0001819|synonymous_variant	SO:0001582|initiator_codon_variant	SO:0002073|no_sequence_alteration	SO:0002153|genic_upstream_transcript_variant	SO:0001589|frameshift_variant	SO:0001623|5_prime_UTR_variant	SO:0002152|genic_downstream_transcript_variant	SO:0001820|inframe_indel	SO:0001578|stop_lost	SO:0001821|inframe_insertion	SO:0001624|3_prime_UTR_variant	SO:0001574|splice_acceptor_variant	SO:0001583|missense_variant
TREM1	15	0	0	0	4	2	0	0	0	0	0	0	0	0	0	1	0	14
ADRA1A	19	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	19
SGCE	0	4	0	8	50	20	1	0	0	3	70	0	0	0	0	0	2	57
PTBP1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
DNMT3L	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SGCD	0	4	1	0	22	3	1	0	0	4	3	0	0	1	0	2	1	5
SGCA	409	3	5	15	146	167	2	1	0	52	7	0	0	0	1	8	5	224
SGCB	0	0	0	0	0	0	12	0	0	6	0	0	0	0	2	0	0	4
DNMT3B	0	0	1	1	89	32	0	0	0	1	0	0	0	0	0	0	0	54
SGCG	0	1	0	1	7	0	0	0	1	0	6	0	0	0	0	0	1	0
IQCB1	296	0	0	27	67	62	0	0	0	19	8	0	1	0	0	8	2	190
CHUK	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	3
VWF	0	8	0	1	0	0	0	0	0	0	0	0	0	0	1	0	8	0
DNMT3A	354	1	4	25	8	96	0	0	0	31	5	0	0	0	1	2	0	201
ZFP92	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	3
MEPE	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4
ZFP91	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
KCNAB1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
KCNAB2	0	0	0	0	10	2	0	0	0	0	1	0	0	0	0	0	0	9
PTBP2	10	0	0	1	2	2	0	0	0	0	1	0	0	0	0	0	0	8
ZFP90	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	25	0	25
COASY	0	0	0	0	4	1	0	0	0	0	6	0	0	0	0	0	0	2
PTBP3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ASPM	0	0	12	56	616	114	2	0	0	67	0	0	1	0	1	0	0	368
EVC	0	1	1	0	8	1	4	0	0	1	2	0	0	0	0	2	2	6
ASPH	0	0	0	0	21	5	0	0	0	2	0	0	1	0	0	1	1	13
ESRP2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2
IL3RA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SNRPA1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
EIF4E2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
SSX2IP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SFT2D1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
ASPA	0	7	2	16	284	90	2	0	0	36	3	0	1	1	0	2	9	118
RNF31	0	0	0	0	27	18	0	0	0	1	32	0	0	0	0	0	0	30
NLGN3	0	1	0	1	25	6	1	0	0	1	1	0	0	0	0	0	0	15
RNF32	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	14
SMARCD1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
NLGN1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
SMARCD2	0	0	0	1	5	0	0	0	0	0	6	0	0	0	0	0	0	0
RNF34	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	9
WBP1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
WBP2	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	5
RNF38	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	3
ITLN2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MESD	48	0	1	2	6	10	0	0	0	5	0	0	0	0	1	0	0	23
RBBP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
MROH5	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88
PUF60	0	0	0	1	0	4	1	0	11	3	12	0	0	0	1	0	0	3
RBBP5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
RNF39	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
RBBP8	0	0	0	2	7	12	1	0	0	0	0	0	0	2	0	0	1	13
MROH7	52	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	0	52
WASF2	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	8
MEST	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
FDXACB1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
SMARCE1	0	0	3	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0
CDRT4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7
TXNRD2	411	0	2	7	8	140	0	0	0	9	42	0	1	1	2	7	1	266
TXNRD1	0	0	0	0	12	0	0	0	0	0	3	0	0	0	0	0	0	13
SGCZ	0	0	0	0	5	0	1	0	0	0	1	0	0	0	0	0	0	7
ASS1	0	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	2
RHEBL1	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6
MMACHC	1	0	0	5	3	21	5	0	0	10	63	0	0	3	0	0	1	26
TRMT61B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3
BET1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
STEEP1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1
VIPR1	1	0	0	0	9	4	0	0	0	0	5	0	0	0	0	0	0	11
VIPR2	23	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	19
LST1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	4
GDE1	11	0	0	0	1	1	0	0	0	0	6	0	0	0	0	0	0	10
PKD2L1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3
PKD2L2	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	6
GOLGA2	0	0	0	1	13	0	0	0	0	2	0	0	0	0	0	0	0	10
GOLGA3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
GOLGA4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TRMT44	0	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	14
GOLGA7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
EYS	0	4	0	0	17	2	0	0	0	2	0	0	0	0	0	7	1	9
AGFG1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
IQCF5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
MCCC2	0	2	0	0	35	14	0	0	0	2	0	0	0	0	0	0	0	17
GARIN5A	0	0	0	1	0	1	0	0	0	1	4	0	0	0	0	0	0	1
MCCC1	489	0	1	33	73	166	3	0	0	43	51	0	1	0	1	5	1	256
MTUS1	27	3	0	0	3	4	0	0	0	0	3	0	0	0	0	0	3	26
OVOL2	0	0	0	0	5	2	0	0	0	0	9	0	0	0	0	0	0	7
CYP27A1	0	0	0	0	0	0	3	0	0	2	0	0	0	1	0	0	0	2
AFG3L2	0	0	0	0	2	3	0	0	0	1	0	0	0	1	0	20	0	13
CARHSP1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RRAGC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PDE12	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	6
RRAGB	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5
CD109	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
AKAP9	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2
GUF1	0	2	1	5	30	28	0	0	0	4	112	0	0	0	0	0	1	90
VDAC3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
VDAC2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3
VDAC1	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	7
RELCH	13	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	0	11
ZFPM2	1	0	0	2	13	11	0	0	0	0	25	0	0	0	0	0	0	12
CBLL1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CD101	7	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	8
NECAB2	0	0	0	1	3	0	0	0	0	0	8	0	0	0	0	0	0	12
GPM6A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BEX2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3
NECAB3	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13
PDE1C	7	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	10
TSHZ3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PDE1B	0	0	0	1	4	1	0	0	0	0	6	0	0	0	0	0	0	4
PDE1A	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	1	0	2
UMOD	260	1	5	9	3	46	0	0	0	6	4	0	1	0	0	9	0	184
TRMT2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3
CD99L2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
TRMT2B	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
DGUOK	141	5	2	8	79	34	2	0	0	7	51	0	0	1	0	6	0	102
CYP27B1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
VPS8	61	0	0	0	0	3	0	0	0	0	21	0	0	0	0	0	0	58
FAM180B	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2
TRMT1L	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
GPM6B	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PTPRN2	0	0	0	0	10	6	0	0	0	0	0	0	0	0	0	0	0	4
PINLYP	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
TREX1	393	0	3	10	17	89	6	1	0	48	20	0	0	0	7	395	1	222
SLC33A1	0	1	1	2	26	14	1	0	0	0	0	0	0	0	0	4	0	21
PDE2A	0	0	1	0	0	2	0	0	0	0	4	0	0	0	0	0	0	1
SIAH1	0	0	0	0	2	4	0	0	0	2	0	0	0	0	0	19	0	15
GDF1	0	0	6	10	148	119	1	0	0	13	224	0	0	0	7	133	1	192
IFNLR1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	8	0	10
ACADSB	0	1	0	2	8	8	1	0	0	0	20	0	0	0	0	0	0	17
GDF5	98	0	2	7	1	27	1	3	0	2	0	0	0	0	1	0	0	58
UBAC2	11	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	10
CCDC88A	0	1	1	0	40	8	0	0	0	0	0	0	1	0	0	0	1	32
GDF9	0	0	0	0	10	0	0	0	0	0	7	0	0	0	0	0	0	5
LACC1	0	0	0	1	8	1	2	0	0	3	11	0	0	0	0	0	0	15
STAG2	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	4
STAG3	36	1	1	1	5	4	0	0	0	4	0	0	0	0	0	0	2	26
GOLGB1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
IGFL4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
PDE3A	0	0	0	1	4	18	0	0	0	1	50	0	0	0	0	2	0	40
CORO6	25	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	25
TRMT13	13	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	16
TRMT11	29	0	0	0	2	0	0	0	0	0	14	0	0	0	0	0	0	29
ALDH18A1	0	4	0	2	80	25	0	0	0	2	35	0	0	0	0	0	2	72
CORO7	0	0	0	0	40	2	0	0	0	0	3	0	0	0	0	0	0	40
RAB40AL	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ITM2C	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	8
ACVRL1	0	15	4	2	37	14	0	0	0	1	3	0	6	0	2	0	4	4
CLIC5	31	1	0	5	34	18	0	0	0	0	6	0	0	0	0	2	0	35
FASTKD1	31	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	31
FASTKD2	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
SH3KBP1	0	0	0	0	16	9	0	0	0	0	0	0	0	0	0	0	0	7
GDI2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OLA1	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	6
ZBTB8OS	4	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	4
CX3CL1	0	0	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	5
GLIPR1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	11
GUK1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	3	0	5
GLIPR2	12	0	0	0	9	2	0	0	0	0	0	0	0	0	0	3	0	10
ANKRD1	0	0	1	1	0	0	3	0	0	1	0	0	1	0	0	0	0	3
TNFAIP8L3	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	3
TNFAIP8L2	0	0	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	9
ANKRD2	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1
DLAT	150	0	3	2	96	59	0	0	0	2	47	0	0	0	2	2	2	121
ANKRD6	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	6
RSPRY1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0
MAP4K1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PRMT5	3	0	0	0	8	3	0	0	0	0	2	0	0	0	0	0	0	9
MANBA	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0
PRMT8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PRMT7	135	0	2	10	29	36	0	0	0	9	10	0	0	0	1	0	0	80
PRMT2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	7
PRMT1	10	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	9
STRBP	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
PRMT3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
IGFN1	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	140
RPUSD4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
BBS10	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	2
MDFIC	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	0	9
BBS12	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	2
RPUSD1	0	0	0	1	6	1	0	0	0	0	6	0	0	0	0	14	0	22
RPUSD3	0	0	0	0	4	1	0	0	0	0	5	0	0	0	0	4	0	14
B3GNT4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
WAC	0	1	0	5	24	4	0	0	0	7	11	0	0	0	1	0	1	18
RDH5	60	0	0	3	0	17	0	0	0	3	0	0	0	0	1	0	0	36
SGK3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ALDOB	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	3
FAM20A	22	0	0	1	0	26	0	0	0	6	43	0	0	0	1	0	0	30
UMPS	237	0	0	4	0	30	1	0	0	4	1	0	0	0	0	151	0	47
SGK1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ALDOA	0	0	2	0	6	55	0	0	0	1	5	0	0	0	0	153	0	96
KPTN	106	1	0	4	8	29	0	0	0	6	0	0	0	0	1	1	0	62
PRMT9	0	0	0	5	16	0	0	0	0	6	26	0	0	0	0	0	0	16
SGK2	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
RAPSN	0	3	0	4	63	25	2	0	0	0	0	0	0	0	0	0	0	33
LILRA6	10	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	11
GAGE12H	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MYCBP	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC20A2	0	0	0	0	17	0	1	0	0	0	17	0	0	0	0	0	0	1
GAGE12C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
WAS	0	2	0	0	0	0	2	0	0	1	0	0	0	1	0	0	1	1
AKAP7	6	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	6
LILRA1	27	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	27
LILRA2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	4
LILRA5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
FAM184B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8
FAM184A	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	7
ASZ1	0	0	0	0	2	1	0	0	0	0	11	0	0	0	0	0	0	12
DNAJC5G	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7
SHOC2	200	0	0	1	29	66	0	0	0	0	4	0	0	1	0	36	0	92
SHOC1	9	0	0	1	1	1	0	0	0	5	0	0	0	0	0	0	0	2
MPZL3	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13
MPZL1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	4
MAP4K3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CORIN	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
MAP4K4	40	0	0	0	7	4	0	0	0	3	4	0	0	0	0	0	0	32
MPZL2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
DNAJC5B	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CIMAP1D	0	0	0	0	5	1	0	0	0	0	5	0	0	0	0	0	0	6
STAC3	74	1	4	4	65	35	1	0	0	3	28	0	0	0	3	1	0	87
CIMAP1B	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
LILRB1	46	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	46
LILRB2	36	0	0	0	2	1	0	0	0	0	5	0	0	0	0	4	0	36
FAH	0	0	0	0	7	0	4	0	1	0	6	0	0	0	0	0	0	4
LILRB3	34	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	33
LILRB5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	3
TJP1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LBX2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
FAP	4	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3
DLC1	0	0	1	0	33	14	0	0	16	0	72	0	1	0	0	1	0	66
STAC2	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	8
TOMM7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
FAS	258	8	1	12	50	49	0	0	0	28	0	0	3	1	0	126	4	143
BMAL2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3
BMAL1	7	0	0	0	2	3	0	0	0	0	5	0	0	0	0	0	0	4
TOMM5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
TJP2	0	1	0	2	97	22	0	0	0	2	9	0	0	0	0	0	1	62
POGK	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	4
SIRPG	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10
CIB3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ARID4A	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
CIB2	107	0	0	4	36	41	1	0	0	5	25	0	0	0	0	5	1	77
ARID4B	37	0	1	0	2	2	0	0	0	1	0	0	0	0	0	0	0	33
SDR9C7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CIB1	72	0	1	3	16	24	1	0	0	2	0	0	0	0	0	0	0	59
TMEM140	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
TMEM143	22	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	26
RDM1	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6
TMEM145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
TMEM147	1	0	0	2	6	2	0	0	0	2	7	0	0	0	0	0	1	6
PTTG2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10
FAM186B	80	0	3	2	0	9	0	0	0	2	1	0	0	0	0	0	0	63
POGZ	0	1	1	4	44	9	1	0	0	8	0	0	1	0	0	0	4	25
PDE8B	0	0	0	2	60	23	0	1	0	4	33	0	0	0	0	4	0	30
PDE8A	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
TMEM14B	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
TBCCD1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
CFAP418	0	0	1	0	19	2	1	0	0	0	0	0	0	0	0	0	0	17
ANGEL2	17	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	19
ANGEL1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ARID5A	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
CFAP410	0	1	0	0	15	5	4	0	0	2	9	0	0	0	1	0	0	21
TMEM130	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
SGO1	4	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	6
SGO2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM134	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
TMEM135	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12
TBL1XR1	5	1	1	1	8	19	0	0	0	3	40	0	1	0	0	0	0	25
TMEM138	92	0	0	4	22	23	1	0	0	6	11	0	0	0	0	10	0	51
RPL7L1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
FAM185A	15	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15
TMEM139	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
EOGT	102	0	0	5	5	31	0	0	0	2	0	0	0	0	0	3	0	61
ELMO1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
ELMO2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
LMX1B	0	1	0	1	7	3	0	0	0	0	0	0	0	0	0	0	0	2
PDE9A	0	0	0	0	9	1	0	0	0	0	11	0	0	0	0	0	0	11
OR2C3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DNAJC24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
DNAJC25	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
NID1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
DNAJC27	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
NID2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6
SEL1L3	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	11
SDCBP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SOHLH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3
TMEM127	0	1	0	1	35	20	6	0	0	1	4	0	2	0	2	0	0	16
PODXL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ANTKMT	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM129	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	8
DNAJC21	0	0	0	3	7	1	0	0	0	1	0	0	0	1	0	0	0	3
ATP6V1H	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
STAP2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ZC3H13	65	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	65
ASIC2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10
ASIC3	41	0	0	1	2	7	0	0	0	1	0	0	0	0	0	2	0	39
ZC3H14	59	0	0	1	19	16	0	0	0	0	9	0	0	0	0	14	0	48
ATP6V1F	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ASIC1	13	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	14
DNAJC19	65	0	1	4	1	12	2	0	0	6	17	0	0	0	0	4	0	37
TGFB2	453	0	4	22	0	99	0	0	0	28	44	0	0	0	1	67	0	188
TGFB3	0	3	0	0	11	2	2	0	0	0	1	0	0	1	0	10	0	2
EPHX2	7	0	0	0	4	1	1	0	0	0	2	0	0	0	0	2	0	9
PTCH1	3703	17	41	148	479	1072	12	0	0	253	260	0	11	2	17	89	7	2016
PTCH2	0	1	0	1	32	10	0	0	0	4	0	0	0	0	0	0	0	18
EPHX1	34	0	0	0	11	13	0	0	0	0	0	0	0	0	0	1	0	20
DNAJC12	0	1	0	0	6	3	1	0	0	0	0	0	0	0	0	0	1	4
BFAR	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DNAJC16	24	0	0	1	1	0	0	0	0	0	9	0	0	0	0	0	0	23
DNAJC17	0	0	0	0	5	3	0	0	0	0	10	0	0	0	0	0	0	9
NFKBIA	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
DLG1	30	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	27
FER	24	0	0	0	2	4	0	0	0	0	2	0	0	0	0	0	0	20
DLG2	20	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	14
GDNF	0	0	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	5
DLG3	0	1	0	1	12	2	1	0	0	0	4	0	0	0	0	0	0	11
TMEM116	8	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	9
FES	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2
DLG4	120	2	0	25	2	13	0	0	0	29	3	0	0	0	0	0	1	56
TMEM117	0	0	0	0	5	2	0	0	0	0	2	0	0	0	0	7	0	14
DNAJC10	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
OR2A7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLASRP	35	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	35
GRSF1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
NFKBIE	0	0	0	0	15	0	0	0	0	0	3	0	0	0	0	0	0	12
NFKBIB	16	0	0	0	7	0	0	0	0	0	1	0	0	0	0	4	0	16
ACADVL	58	6	0	12	127	39	3	0	1	15	152	0	0	0	2	0	6	56
MCTP1	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	4
